2967,1597,332,2,3139,748,1076,1011,1315,2486,423,412,174,1943,853,626,2395,2207,1907,1572,342,1122,84,789,1076,184,369,1392,314,65,84,1298,2357,1218,347,839,65,84,1076,709,39,3153,1392,1131,2945,214,130,113,2007,1218,1732,347,84,65,51,39,84,373,1230,1122,263,347,1268,1052,1122,84,1572,1907,342,1122,84,1572,1907,342,1449,1076,1859,1230,406,2374,1011,709,1907,184,314,65,84,1341,1737,1122,1907,1572,342,84,1015,784,1961,671,184,1321,0
1122,347,2598,84,492,810,1105,2025,149,826,1197,395,748,1837,1349,67,1837,1303,1660,408,191,116,1372,2951,395,784,332,1627,1281,113,952,217,1602,2569,1029,1443,253,1162,2190,354,1464,2121,1281,1658,597,709,1166,970,3027,100,989,768,3226,2014,1426,114,1194,250,2176,138,1334,84,1122,1961,495,1943,1015,1076,2788,1943,84,1321,373,1230,1122,51,39,84,1230,2,406,2,444,3140,484,1014,1230,373,1015,1907,263,3,356,1122,1864,1127,51,2429,65,1076,0
1015,1907,184,1230,2514,3305,1379,1826,1083,527,113,356,1122,84,314,373,824,65,1694,1907,1122,2714,1122,1907,373,1230,2528,406,628,65,1694,1907,1122,2714,1122,51,84,1907,220,1122,84,1076,1907,1091,1494,1859,834,92,1097,1494,1859,834,92,1097,748,2598,1716,2,373,347,1961,910,709,184,1076,1892,591,1015,373,709,2,853,824,1015,1154,1076,1052,502,1011,1907,1076,1052,502,1011,1907,1076,314,65,184,1907,67,1218,2898,356,2374,113,347,163,347,1371,0
40,1425,365,1943,1772,1127,1916,915,525,1295,2795,619,575,76,3027,373,1015,2188,687,1230,1076,84,65,314,184,1230,1015,332,373,1122,484,1076,1015,1218,1154,84,65,373,356,1230,709,1230,373,1015,1076,1892,748,292,184,1961,1122,1943,2,184,1907,1961,784,84,314,1076,444,1392,356,1076,184,347,373,228,1230,1076,184,130,100,1907,1015,767,2138,1127,1298,3213,347,373,228,1230,1076,184,130,100,1907,1015,767,2138,1127,1298,3213,84,65,373,356,1230,0
444,1392,356,1076,184,1076,314,65,184,1907,67,1218,2898,356,2374,113,347,163,347,1371,40,1425,365,1943,1772,1127,1916,915,525,1295,2795,619,575,76,3027,373,1015,2188,687,1230,1076,1052,502,1011,1907,184,1907,321,1076,65,332,2606,1961,1597,1122,84,1572,1907,342,2824,1015,1961,39,1237,3143,1122,84,1572,1907,342,2824,1015,1961,39,1237,3143,1073,84,1230,1015,1425,1073,84,1230,1015,1425,524,2824,1122,84,332,406,373,1015,1766,1230,699,2347,1076,65,0
1425,1015,810,1076,184,84,65,314,1015,1230,373,1076,1097,1051,412,1303,51,39,1230,1076,777,51,39,1230,1076,777,1907,1122,663,1052,1015,1961,84,342,2775,1869,1766,2824,1456,1720,2325,2388,2218,484,1303,169,789,2235,2017,2482,1073,1869,84,1425,1091,3295,1015,1808,1297,1905,3062,504,1582,2199,342,2775,1869,1766,2824,1456,1720,2325,2388,2218,484,1303,169,789,2235,2017,2482,1073,1869,84,1425,1091,3295,1015,1808,1297,1905,3062,504,1582,2199,371,65,1076,675,907,0
1907,932,2374,1015,84,314,1230,1076,184,2374,1425,1122,1907,1660,1425,67,968,1660,1907,84,1907,1825,1351,2868,1122,51,39,777,1572,2110,1303,1660,977,2685,876,2022,810,1076,408,1837,1122,51,39,777,1572,2110,314,65,84,39,627,573,1196,1572,1907,342,51,39,84,439,1452,220,709,1230,1015,748,2,970,524,51,39,84,439,1452,220,709,1230,1015,748,2,970,524,1859,876,173,634,675,84,1572,1452,1907,1292,2374,39,1438,2343,1122,2685,84,369,0
2824,1680,1766,1303,627,342,2415,1275,59,524,1122,2685,84,369,2824,1680,1766,1303,627,342,2415,1275,59,524,1015,84,1907,1230,373,1597,748,2822,292,3286,1660,1122,1961,2535,1650,2724,1352,1449,207,2107,527,2357,1218,970,462,221,347,1294,2357,877,1096,314,3149,1555,1449,2837,789,1414,2841,1048,1560,314,373,1052,1392,35,2679,314,65,1076,1230,1892,373,1015,332,373,244,1353,2584,1700,869,1218,299,502,2256,1392,2693,1673,-1,-1,-1,-1,-1,-1,-1,-1,0
314,1112,1803,165,184,11122,11862,11076,11015,17,11835,11076,1184,11983,1292,11824,1412,11392,11076,12802,1175,13001,11554,1165,12508,12084,11,1412,1347,1626,11076,1184,13336,1812,165,11892,11086,11097,11051,11624,11034,1507,11076,1726,11624,11034,165,11015,1184,11093,12405,12085,11298,11907,13313,12390,11624,11020,1158,12835,11218,154,1314,11122,151,139,1777,184,184,139,11572,12499,145,1854,12,11568,12564,1328,12502,1684,1221,12051,11096,11449,11251,11122,11961,1405,12754,11214,11076,11230,1373,11015,1332,1784,11805,11076,184,11907,1
405,1990,1373,11892,11015,1332,11961,1784,12825,12139,13021,12220,11230,11015,1127,1116,11425,11076,184,11011,1342,1810,11245,11015,1116,11660,1408,1369,184,11015,12606,1373,1789,11806,11309,11122,139,11907,1356,11908,1502,11425,11392,13206,1314,1444,11076,11015,12478,12105,12662,1941,11609,11392,11464,12121,1502,1119,1314,1444,11076,11015,11846,12355,11097,11051,11452,11052,11122,11961,11076,1347,11737,1332,1184,13206,1113,1356,11218,1314,1394,11076,1709,1408,11294,1314,1102,1317,1502,12027,1112,11218,12584,12631,11737,1436,11218,1184,165,11076,1
130,11218,1184,165,11076,1130,11015,11892,1184,11706,1405,165,1314,1448,12598,11052,11076,11218,1448,12598,11052,11076,11218,13144,11096,11218,12105,11192,1744,1237,11444,1412,11076,1218,11015,11015,1332,11961,1112,1412,1244,11127,11880,13093,11611,1322,11122,11907,1573,11791,13302,11275,11848,11869,1970,12633,1604,1957,11122,11907,1573,11791,13302,11275,11848,11869,1970,12633,1604,1957,1963,11076,12653,1184,1501,12655,11040,12633,1292,1112,1342,1365,13038,1332,1641,11365,1221,12670,13112,1237,1412,184,1368,145,12606,1373,151,139,1777,1220,1
1122,184,11425,1371,1502,11230,11076,1910,11943,11218,1560,1792,11197,12781,13076,11076,1314,13190,1560,1709,11648,12401,11054,11973,1326,1578,11246,11779,11943,11445,11218,1762,1172,12812,11343,12522,12065,11122,1856,11015,12640,11907,11076,11011,11392,1116,162,11351,1412,11624,12995,1258,1314,13059,12503,1502,11057,11907,11011,1342,1853,1369,165,184,11537,1627,1559,11218,12357,11096,1347,11122,11052,11392,11946,11218,1419,11948,11076,1314,1348,1405,189,1296,165,1968,11076,11218,184,12849,1314,11011,1737,1317,184,11122,139,11907,12007,11315,1
444,11449,11402,11907,1853,11392,11890,11218,11452,11011,1369,139,1121,1748,1373,11015,11230,11766,11509,12360,11031,11456,184,11122,12824,165,12074,1320,11066,12930,12790,1970,12633,11680,13228,11052,11076,1116,11011,11122,138,184,165,1314,1709,11892,11015,11230,13285,1184,11892,1512,11015,1373,11230,1901,1332,11907,1709,1365,11218,11930,199,11076,11052,1224,1341,11091,12082,11076,11218,11011,1642,11943,1116,167,13206,1977,11425,1221,12670,13112,1237,1412,184,1368,145,12606,1373,12598,11315,1373,11076,11892,165,12182,12532,12246,1867,1502,1
369,12033,11076,12754,184,1112,13209,11218,11427,12466,12735,11075,1353,12000,13304,11625,12088,1166,13027,11202,13225,12926,13148,12299,11875,13223,1342,1709,1404,184,11076,1693,12707,11425,11015,1112,11218,1373,11467,11706,1920,11218,1184,1496,1169,151,139,1307,11015,11076,11531,12993,165,1784,1798,12754,11218,1184,1461,1538,11011,12814,1237,1894,11122,184,1369,12069,12824,11122,184,11718,1157,11572,1347,1314,11218,1112,1184,12594,1922,12528,11214,13155,11076,11015,165,1218,1977,11097,1112,11250,12963,12249,12597,11218,13141,1451,12828,11423,1
32,11827,11251,11193,1477,11675,1119,11987,13149,11317,1514,1348,13058,11449,1822,11452,1495,13126,11024,1797,12232,165,11015,1314,11218,1356,13115,1347,1942,11096,11667,1789,11076,12059,11309,11806,11122,184,12528,13155,1524,11122,184,1369,11869,1766,11961,12985,1970,11425,12606,11015,11907,11015,1332,1671,11983,1292,12954,11892,11230,11960,1424,1188,11076,11230,1373,11015,1412,11011,1709,1835,11218,184,11907,11015,12606,12549,1332,1406,12322,11393,165,11624,151,139,184,1777,12528,1502,165,12532,1369,184,11122,11183,1426,11556,1412,1557,1
2357,165,11122,151,139,184,1876,11260,12040,1675,11218,13168,1733,11011,11152,1146,11464,1632,1530,12040,12500,12927,13188,11425,1876,12598,11274,11076,167,1952,11282,13336,11907,1789,11565,1970,11341,12536,12905,11333,1289,12505,12199,11275,1369,184,11230,11572,11907,11425,1747,1943,11597,1801,11737,184,1314,11015,1237,1292,11076,11218,1709,11011,116,11122,184,1350,1831,184,1314,1373,1356,1354,1369,11015,1332,11892,165,11230,12841,1879,12344,11076,1496,1169,11122,1573,151,139,1777,11572,11842,11806,1789,1301,11228,12307,1223,12606,1
373,12,1375,1859,1671,11886,12493,11015,184,1184,11076,11907,11230,1373,1446,1356,1113,1928,11218,11892,1332,1314,165,12713,1902,11218,1317,11988,13227,11347,12667,1354,184,165,1373,12606,11076,1184,11907,1970,1356,11892,11015,11076,165,184,1314,1709,11298,11222,11122,13027,1524,11107,1560,1347,12851,1784,13159,11143,11315,1412,11943,1356,11015,11122,1314,1444,11076,11218,1970,11015,11076,11011,1332,12505,11449,12655,1109,12373,11429,11298,1179,12357,11218,1347,11076,1496,1169,11122,1573,165,11076,11624,11066,11076,1348,1510,1419,11907,1
1076,1709,1184,11311,11606,13190,11493,1989,1100,12517,11943,11261,11905,1484,12613,12854,188,12544,1885,184,11907,11122,11907,1977,1709,1484,122,11315,1412,11943,1356,11015,165,1347,1356,11218,1314,11076,11907,184,11122,139,11223,11303,1682,11960,11015,1332,12,11597,11425,11456,11400,1113,1376,1263,1484,1196,13180,1860,1524,11481,13200,11411,11301,13004,13084,12815,1581,13151,1255,11483,1870,11981,11500,165,1356,11076,11218,1184,11791,1682,1748,11315,151,1813,1422,1348,1937,1674,1502,165,12532,1369,184,11122,11183,1426,11556,1412,1
557,12357,184,11230,11015,1709,11907,11122,1854,13225,1328,11766,11303,11122,151,139,184,11425,1314,165,184,11294,11737,1789,11946,11076,11218,13190,11076,1810,11122,184,165,1314,1184,11907,1218,1130,11011,11425,12606,11960,11015,1116,11392,12199,12598,11892,11916,11660,1347,11218,1748,1373,11015,1332,1709,11737,165,1356,11092,11076,165,1525,1924,1789,1356,1444,11572,11907,1342,1502,184,11122,1373,11052,11230,11907,11892,11015,11122,11230,1369,12201,1369,184,11907,1524,12824,11907,139,11680,1499,1373,11230,1332,11015,11806,1789,11309,1
